,"{'course': 0.10542168674698796, 'introduction': 0.03765060240963856, 'topics': 0.02108433734939759, 'entrepreneurial': 0.0015060240963855422, 'focus': 0.010542168674698794, 'concepts': 0.009036144578313253, 'policies': 0.0015060240963855422, 'financial': 0.0015060240963855422, 'key': 0.0015060240963855422, 'develop': 0.0015060240963855422, 'stage': 0.007530120481927711, 'nature': 0.004518072289156626, 'study': 0.018072289156626505, 'advanced': 0.02108433734939759, 'ideation': 0.0015060240963855422, 'main': 0.0030120481927710845, 'examines': 0.0015060240963855422, 'diagnostic': 0.0015060240963855422, 'synthesis': 0.0030120481927710845, 'review': 0.02108433734939759, 'theory': 0.009036144578313253, 'indepth': 0.006024096385542169, 'theories': 0.007530120481927711, 'economic': 0.0015060240963855422, 'continuation': 0.0030120481927710845, 'provides': 0.0015060240963855422, 'definition': 0.004518072289156626, 'credit': 0.0015060240963855422, 'markets': 0.0030120481927710845, 'modern': 0.0015060240963855422, 'students': 0.004518072289156626, 'international': 0.006024096385542169, 'foundation': 0.0015060240963855422, 'assess': 0.0015060240963855422, 'emerging': 0.0015060240963855422, 'systemic': 0.0015060240963855422, 'seminars': 0.016566265060240965, 'preparation': 0.004518072289156626, 'exposure': 0.0015060240963855422, 'overview': 0.01355421686746988, 'brief': 0.004518072289156626, 'strategic': 0.006024096385542169, 'innovation': 0.0015060240963855422, 'corporate': 0.0015060240963855422, 'stages': 0.0015060240963855422, 'capstone': 0.0015060240963855422, 'highly': 0.0015060240963855422, 'internet': 0.0015060240963855422, 'personal': 0.0015060240963855422, 'organizations': 0.0015060240963855422, 'integrative': 0.0030120481927710845, 'cases': 0.0015060240963855422, 'discussions': 0.0015060240963855422, 'gives': 0.0015060240963855422, 'integrates': 0.0015060240963855422, 'information': 0.0015060240963855422, 'covers': 0.0030120481927710845, 'securities': 0.0030120481927710845, 'derivatives': 0.004518072289156626, 'foreign': 0.0015060240963855422, 'ethical': 0.0015060240963855422, 'nontraditional': 0.0015060240963855422, 'current': 0.004518072289156626, 'networking': 0.0015060240963855422, 'implementation': 0.0015060240963855422, 'work': 0.0015060240963855422, 'internship': 0.0030120481927710845, 'predictive': 0.0015060240963855422, 'student': 0.006024096385542169, 'managerial': 0.0015060240963855422, 'working': 0.0015060240963855422, 'marketing': 0.0015060240963855422, 'human': 0.0015060240963855422, 'conceptual': 0.0030120481927710845, 'cost': 0.0015060240963855422, 'canadian': 0.0015060240963855422, 'consumer': 0.0015060240963855422, 'national': 0.0015060240963855422, 'top': 0.0015060240963855422, 'quantitative': 0.0030120481927710845, 'project': 0.006024096385542169, 'business': 0.004518072289156626, 'planning': 0.0015060240963855422, 'reduction': 0.0015060240963855422, 'analysis': 0.006024096385542169, 'basic': 0.009036144578313253, 'allows': 0.0015060240963855422, 'principles': 0.010542168674698794, 'research': 0.006024096385542169, 'relationship': 0.0030120481927710845, 'behavioural': 0.0030120481927710845, 'assessment': 0.006024096385542169, 'formulation': 0.0030120481927710845, 'contingency': 0.0015060240963855422, 'changing': 0.0015060240963855422, 'equity': 0.0015060240963855422, 'accounting': 0.0015060240963855422, 'understanding': 0.0015060240963855422, 'qualitative': 0.0015060240963855422, 'elements': 0.0030120481927710845, 'design': 0.010542168674698794, 'legal': 0.0015060240963855422, 'importance': 0.0015060240963855422, 'management': 0.0015060240963855422, 'common': 0.0015060240963855422, 'efficient': 0.0015060240963855422, 'seminar': 0.006024096385542169, 'every': 0.0015060240963855422, 'fundamentals': 0.0030120481927710845, 'object': 0.0015060240963855422, 'heredity': 0.0015060240963855422, 'physical': 0.0030120481927710845, 'descriptive': 0.0030120481927710845, 'social': 0.0015060240963855422, 'developmental': 0.0015060240963855422, 'statistical': 0.0030120481927710845, 'methodology': 0.0015060240963855422, 'examination': 0.015060240963855422, 'psychology': 0.0015060240963855422, 'verbal': 0.0015060240963855422, 'learning': 0.0015060240963855422, 'problem': 0.0015060240963855422, 'theoretical': 0.004518072289156626, 'fundamental': 0.006024096385542169, 'relationships': 0.0015060240963855422, 'selection': 0.0015060240963855422, 'psychological': 0.0015060240963855422, 'language': 0.0015060240963855422, 'empirical': 0.0015060240963855422, 'neural': 0.0015060240963855422, 'major': 0.0030120481927710845, 'rationale': 0.0015060240963855422, 'development': 0.010542168674698794, 'readings': 0.0015060240963855422, 'sexual': 0.0015060240963855422, 'construction': 0.0015060240963855422, 'philosophical': 0.0015060240963855422, 'history': 0.0015060240963855422, 'animal': 0.0015060240963855422, 'physiological': 0.0015060240963855422, 'lectures': 0.0015060240963855422, 'completion': 0.0015060240963855422, 'sleep': 0.0015060240963855422, 'roles': 0.0015060240963855422, 'practical': 0.01355421686746988, 'critical': 0.018072289156626505, 'integration': 0.0015060240963855422, 'contemporary': 0.0030120481927710845, 'general': 0.007530120481927711, 'guidance': 0.0015060240963855422, 'conception': 0.0030120481927710845, 'historical': 0.006024096385542169, 'survey': 0.0030120481927710845, 'constructs': 0.0030120481927710845, 'patterns': 0.0030120481927710845, 'issues': 0.007530120481927711, 'use': 0.0030120481927710845, 'recent': 0.0030120481927710845, 'epistemological': 0.0030120481927710845, 'seminarstutorials': 0.004518072289156626, 'systematic': 0.0015060240963855422, 'normal': 0.0030120481927710845, 'psychosocial': 0.0030120481927710845, 'phases': 0.0015060240963855422, 'selected': 0.025602409638554216, 'comprehensive': 0.0015060240963855422, 'seminartutorial': 0.0015060240963855422, 'sociohistorical': 0.0015060240963855422, 'sujets': 0.0030120481927710845, 'concept': 0.004518072289156626, 'core': 0.0030120481927710845, 'sociocultural': 0.0015060240963855422, 'directed': 0.0030120481927710845, 'solution': 0.0015060240963855422, 'sequences': 0.0015060240963855422, 'polynomial': 0.0015060240963855422, 'intuitive': 0.0015060240963855422, 'improper': 0.0015060240963855422, 'second': 0.0015060240963855422, 'integrals': 0.0015060240963855422, 'instantaneous': 0.0015060240963855422, 'probability': 0.006024096385542169, 'vector': 0.0030120481927710845, 'groups': 0.0030120481927710845, 'extrema': 0.0015060240963855422, 'quick': 0.0015060240963855422, 'euclidean': 0.0015060240963855422, 'concise': 0.0015060240963855422, 'metric': 0.0015060240963855422, 'complex': 0.0015060240963855422, 'systems': 0.0015060240963855422, 'rings': 0.0015060240963855422, 'sets': 0.0015060240963855422, 'series': 0.0015060240963855422, 'trees': 0.0015060240963855422, 'formal': 0.0030120481927710845, 'multivariate': 0.0030120481927710845, 'distribution': 0.0030120481927710845, 'time': 0.0015060240963855422, 'roots': 0.0030120481927710845, 'banach': 0.0030120481927710845, 'modelling': 0.0030120481927710845, 'noetherian': 0.0030120481927710845, 'structure': 0.0015060240963855422, 'group': 0.0030120481927710845, 'linear': 0.0030120481927710845, 'topological': 0.0030120481927710845, 'manifolds': 0.0015060240963855422, 'covering': 0.0030120481927710845, 'laws': 0.0030120481927710845, 'limit': 0.0030120481927710845, 'tensor': 0.0015060240963855422, 'representation': 0.0030120481927710845, 'paths': 0.0030120481927710845, 'principle': 0.0015060240963855422, 'discriminant': 0.0015060240963855422, 'simulation': 0.0015060240963855422, 'multiway': 0.0015060240963855422, 'optimization': 0.0015060240963855422, 'network': 0.0015060240963855422, 'ordinary': 0.0015060240963855422, 'one': 0.0015060240963855422, 'firstorder': 0.0015060240963855422, 'prime': 0.0015060240963855422, 'foundations': 0.0015060240963855422, 'brownian': 0.0015060240963855422, 'pure': 0.0015060240963855422, 'floating': 0.0015060240963855422, 'visualization': 0.0015060240963855422, 'resampling': 0.0015060240963855422, 'asymptotic': 0.0015060240963855422, 'confidence': 0.0015060240963855422, 'unequal': 0.0015060240963855422, 'markov': 0.0015060240963855422, 'space': 0.0015060240963855422, 'lossless': 0.0015060240963855422, 'projectoriented': 0.0015060240963855422, 'exam': 0.01957831325301205, 'cet': 0.0015060240963855422, 'syllabus': 0.0015060240963855422, 'computing': 0.0015060240963855422, 'discrete': 0.0015060240963855422, 'presentation': 0.0015060240963855422, 'differences': 0.0015060240963855422, 'professionalism': 0.0015060240963855422, 'regular': 0.0015060240963855422, 'recursive': 0.0015060240963855422, 'notion': 0.0015060240963855422, 'computational': 0.004518072289156626, 'communication': 0.0015060240963855422, 'dna': 0.0015060240963855422, 'interactive': 0.0015060240963855422, 'security': 0.0030120481927710845, 'models': 0.0015060240963855422, 'big': 0.0015060240963855422, 'onesemester': 0.0015060240963855422, 'materialized': 0.0015060240963855422, 'kr': 0.0015060240963855422, 'introductory': 0.0015060240963855422, 'methodologies': 0.0015060240963855422, 'software': 0.0015060240963855422, 'dimensional': 0.0015060240963855422, 'specialized': 0.0015060240963855422, 'simple': 0.0015060240963855422, 'collective': 0.0015060240963855422, 'multiprocessor': 0.0015060240963855422, 'hardware': 0.0015060240963855422, 'link': 0.0015060240963855422, 'selforganized': 0.0015060240963855422, 'bayesian': 0.0015060240963855422, 'convergence': 0.0015060240963855422, 'data': 0.0015060240963855422, 'algorithmic': 0.0015060240963855422, 'distributed': 0.0015060240963855422, 'basis': 0.0015060240963855422, 'mathematical': 0.0015060240963855422, 'wireless': 0.0015060240963855422, 'ecommerce': 0.0015060240963855422, 'computerized': 0.0015060240963855422, 'twosession': 0.0015060240963855422, 'within': 0.0015060240963855422, 'committee': 0.0015060240963855422}"
topology,"{'r¢n': 0.14285714285714285, 'real': 0.14285714285714285, 'homotopies': 0.14285714285714285, 'affine': 0.2857142857142857, None: 0.14285714285714285, 'control': 0.14285714285714285}"
r¢n,{'uniform': 1.0}
compactness,"{'heineborel': 0.14285714285714285, 'connectedness': 0.42857142857142855, 'formal': 0.14285714285714285, 'metrisation': 0.14285714285714285, 'henkin': 0.14285714285714285}"
heineborel,{'riemann': 1.0}
riemann,{'integral': 1.0}
convergence,"{'fourier': 0.1, 'concepts': 0.3, 'power': 0.1, 'leading': 0.1, 'course': 0.1, 'theorems': 0.1, 'von': 0.1, 'social': 0.1}"
fourier,"{'series': 0.5714285714285714, 'transforms': 0.14285714285714285, 'transform': 0.2857142857142857}"
complement,{'subspaces': 1.0}
subspaces,{'linear': 1.0}
dual,{'spaces': 1.0}
transpose,{'mappings': 1.0}
mappings,"{'multilinear': 0.25, 'determinants': 0.25, 'inverse': 0.25, None: 0.25}"
multilinear,{'mappings': 1.0}
inner,{'products': 1.0}
gramschmidt,"{'algorithm': 0.5, 'orthogonal': 0.5}"
algorithm,"{'eigenvalues': 0.08333333333333333, 'factorization': 0.08333333333333333, 'development': 0.08333333333333333, 'analysis': 0.08333333333333333, 'design': 0.16666666666666666, 'sumproduct': 0.08333333333333333, 'decomposable': 0.08333333333333333, 'completely': 0.08333333333333333, 'expectation': 0.08333333333333333, 'iterative': 0.08333333333333333, 'variational': 0.08333333333333333}"
diagonalization,{'symmetric': 1.0}
symmetric,"{'matrices': 0.5, 'public': 0.25, 'ciphers': 0.25}"
proving,"{'results': 0.5, 'automated': 0.5}"
arithmetic,"{'modulo': 0.16666666666666666, 'functions': 0.16666666666666666, 'geometry': 0.16666666666666666, 'undecidability': 0.16666666666666666, 'numerical': 0.16666666666666666, 'public': 0.16666666666666666}"
cyclic,{'groups': 1.0}
cosets,{'lagrange’s': 1.0}
lagrange’s,{'theorem': 1.0}
subgroups,"{'homomorphisms': 0.3333333333333333, 'classical': 0.3333333333333333, 'fundamental': 0.3333333333333333}"
homomorphisms,"{'quotient': 0.3333333333333333, 'isomorphism': 0.3333333333333333, 'coverings': 0.3333333333333333}"
finitely,{'generated': 1.0}
generated,"{'abelian': 0.3333333333333333, 'algebras': 0.6666666666666666}"
abelian,{'groups': 1.0}
operators,"{'line': 0.1, 'laplace': 0.2, 'hilbert': 0.1, 'unbounded': 0.1, 'etc': 0.1, 'dual': 0.2, None: 0.1, 'differential': 0.1}"
stokes,{'gauss': 1.0}
gauss,{'etc': 1.0}
laplace,"{'transforms': 0.5, 'equation': 0.25, 'stationary': 0.25}"
transforms,"{'systems': 0.6666666666666666, 'linear': 0.3333333333333333}"
ordinary,"{'points': 0.4, 'differential': 0.4, 'exponential': 0.2}"
singular,"{'value': 0.6666666666666666, 'perturbation': 0.3333333333333333}"
decomposition,"{'applications': 0.2, 'generalized': 0.2, 'quantum': 0.2, 'structure': 0.2, 'delaunay': 0.2}"
minimization,{'quadratic': 1.0}
quadratic,{'forms': 1.0}
squares,"{'approximation': 0.25, 'correlation': 0.25, 'splitplot': 0.25, 'steiner': 0.25}"
simplex,"{'method': 0.6666666666666666, 'solution': 0.3333333333333333}"
recurrence,{'relations': 1.0}
generating,"{'functions': 0.8333333333333334, 'basic': 0.16666666666666666}"
inclusionexclusion,{'aspects': 1.0}
euclidean,"{'noneuclidean': 0.5, 'space': 0.5}"
noneuclidean,{'geometries': 1.0}
geometries,"{'affine': 0.5, 'posets': 0.5}"
affine,"{'geometry': 0.25, 'projective': 0.5, 'algebraic': 0.25}"
predicate,{'logic': 1.0}
axiomatic,"{'theories': 0.3333333333333333, 'set': 0.3333333333333333, 'semantics': 0.3333333333333333}"
constructive,"{'non': 0.5, 'induction': 0.5}"
informal,{'set': 1.0}
paradoxes,{'introduction': 1.0}
encoding,{'mathematics': 1.0}
zorns,{'lemma': 1.0}
lemma,"{'cardinality': 0.14285714285714285, 'jacobson': 0.2857142857142857, 'dimension': 0.14285714285714285, 'riemannlebesgue': 0.14285714285714285, 'perturbation': 0.14285714285714285, 'pushdown': 0.14285714285714285}"
axioms,"{'consequences': 0.2, 'compactness': 0.4, 'applications': 0.4}"
conditional,"{'probability': 0.3333333333333333, 'expectation': 0.3333333333333333, 'probabilities': 0.16666666666666666, 'modes': 0.16666666666666666}"
densities,"{'moments': 0.5, 'distribution': 0.5}"
moments,{'sampling': 1.0}
weak,"{'law': 0.3333333333333333, 'weaktopologies': 0.3333333333333333, 'solutions': 0.3333333333333333}"
independent,"{'random': 0.16666666666666666, 'identically': 0.3333333333333333, 'sets': 0.3333333333333333, 'data': 0.16666666666666666}"
moment,"{'generating': 0.5, 'estimation': 0.5}"
hypotheses,"{'inferences': 0.5, 'goals': 0.5}"
concise,{'survey': 1.0}
combinatorial,"{'analysis': 0.125, 'structures': 0.125, 'optimization': 0.375, 'nature': 0.125, 'objects': 0.25}"
continuous,"{'densities': 0.2, 'functions': 0.4, 'martingales': 0.2, 'time': 0.2}"
expectation,"{'variance': 0.16666666666666666, 'probability': 0.16666666666666666, 'additional': 0.16666666666666666, 'introduction': 0.16666666666666666, 'basic': 0.16666666666666666, 'maximization': 0.16666666666666666}"
gaussian,{'binomial': 1.0}
engineers,{None: 1.0}
paired,{'sampling': 1.0}
categorical,{'data': 1.0}
biosciences,{'analyzed': 1.0}
babylonians,{'egyptians': 1.0}
egyptians,{'greeks': 1.0}
greeks,{'modern': 1.0}
seen,{'central': 1.0}
space,"{'randomness': 0.16666666666666666, 'compactness': 0.16666666666666666, 'methodology': 0.16666666666666666, 'vector': 0.16666666666666666, 'localization': 0.16666666666666666, 'quantum': 0.16666666666666666}"
randomness,"{'approximation': 0.5, 'distinctive': 0.5}"
infinitely,{'small': 1.0}
abstraction,"{None: 0.5, 'reflection': 0.5}"
metric,"{'spaces': 0.5, None: 0.5}"
connectedness,"{'contraction': 0.3333333333333333, 'continuous': 0.3333333333333333, 'homotopy': 0.3333333333333333}"
contraction,{'mappings': 1.0}
modes,"{'convergence': 0.3333333333333333, 'modular': 0.3333333333333333, 'algorithm': 0.3333333333333333}"
weierstrass,{'approximation': 1.0}
l¢2,{'spaces': 1.0}
laurent,{'series': 1.0}
residue,{'calculus': 1.0}
conformal,{'mappings': 1.0}
uniqueness,"{'theorems': 0.5, 'flow': 0.5}"
equilibria,"{'invariant': 0.5, 'periodic': 0.5}"
invariant,"{'manifolds': 0.3333333333333333, 'tests': 0.3333333333333333, 'robust': 0.3333333333333333}"
manifolds,"{'periodic': 0.16666666666666666, 'homogeneous': 0.16666666666666666, 'genus': 0.3333333333333333, 'differentiable': 0.16666666666666666, 'hyperbolic': 0.16666666666666666}"
periodic,"{'orbits': 0.5, 'solutions': 0.5}"
orbits,{'planar': 1.0}
planar,"{'flows': 0.3333333333333333, 'graphs': 0.6666666666666666}"
rings,"{'ideals': 0.09090909090909091, 'polynomial': 0.09090909090909091, 'construction': 0.09090909090909091, 'algebraic': 0.18181818181818182, 'modules': 0.45454545454545453, 'hilbert': 0.09090909090909091}"
ideals,"{'homomorphisms': 0.2, 'hilbert': 0.8}"
ideal,{'domains': 1.0}
annihilators,{'modules': 1.0}
pid,{None: 1.0}
countability,"{'topology': 0.3333333333333333, 'separation': 0.6666666666666666}"
homotopies,{'winding': 1.0}
winding,{'number': 1.0}
riemannian,"{'geometry': 0.6666666666666666, 'metric': 0.3333333333333333}"
physics,"{None: 0.5, 'light': 0.5}"
farey,{'sequence': 1.0}
sequence,"{'fermateulerwilson': 0.5, 'analysis': 0.5}"
fermateulerwilson,{'theorems': 1.0}
residues,{'primitive': 1.0}
primitive,{'roots': 1.0}
diophantine,"{'equations': 0.5, 'approximation': 0.5}"
continued,{'fractions': 1.0}
transcendental,"{'numbers': 0.3333333333333333, 'extensions': 0.6666666666666666}"
primes,{None: 1.0}
nonmeasure,{'theoretic': 1.0}
theoretic,{'point': 1.0}
stochastic,"{'processes': 0.5, 'integration': 0.16666666666666666, 'dynamic': 0.16666666666666666, 'networks': 0.16666666666666666}"
branching,{'processes': 1.0}
legendre,{'bessel': 1.0}
bessel,{'functions': 1.0}
sturmliouville,{'problems': 1.0}
schur,{'canonical': 1.0}
qr,{'lu': 1.0}
lu,{'cholesky': 1.0}
cholesky,{'singular': 1.0}
generalized,"{'inverses': 0.3333333333333333, 'linear': 0.6666666666666666}"
inverses,{'jordan': 1.0}
jordan,{'form': 1.0}
cayleyhamilton,{'theorem': 1.0}
eigenvalue,{'estimation': 1.0}
gershgorin,{'circle': 1.0}
circle,{'theorem': 1.0}
rayleigh,{'minima': 1.0}
computational,"{'methods': 0.08333333333333333, 'complexity': 0.16666666666666666, 'geometry': 0.16666666666666666, 'hardness': 0.08333333333333333, 'indistinguishable': 0.08333333333333333, 'models': 0.08333333333333333, 'perspective': 0.08333333333333333, 'molecular': 0.08333333333333333, 'proteomics': 0.08333333333333333, 'aspects': 0.08333333333333333}"
binary,"{'codes': 0.25, 'count': 0.25, 'response': 0.25, 'search': 0.25}"
hamming,{'bch': 1.0}
bch,{'codes': 1.0}
matching,"{'theory': 0.16666666666666666, 'bipartite': 0.16666666666666666, 'application': 0.16666666666666666, None: 0.16666666666666666, 'pairwise': 0.16666666666666666, 'systems': 0.16666666666666666}"
syntax,{'semantics': 1.0}
semantics,"{'formal': 0.09090909090909091, 'type': 0.09090909090909091, 'programs': 0.09090909090909091, 'lambda': 0.09090909090909091, 'attribute': 0.09090909090909091, 'operational': 0.09090909090909091, 'axiomatic': 0.09090909090909091, 'lambdacalculus': 0.09090909090909091, 'logic': 0.09090909090909091, 'continuations': 0.09090909090909091, 'interaction': 0.09090909090909091}"
logics,{'computer': 1.0}
computability,{'theory': 1.0}
logistic,"{'regression': 0.5, 'poisson': 0.25, 'models': 0.25}"
knearest,{'neighbours': 1.0}
neighbours,{'regularization': 1.0}
regularization,"{'methods': 0.5, 'generalization': 0.5}"
bayesian,"{'inference': 0.4, 'modelling': 0.1, 'point': 0.1, 'intervals': 0.1, 'networks': 0.2, 'learning': 0.1}"
naïve,{'bayes': 1.0}
bayes,"{'classification': 0.3333333333333333, 'inference': 0.3333333333333333, 'decision': 0.3333333333333333}"
crossvalidation,{'bootstrap': 1.0}
bootstrap,"{'treebased': 0.25, 'jackknife': 0.5, 'estimates': 0.25}"
treebased,{'methods': 1.0}
stratified,{'proportional': 1.0}
proportional,"{'poststratified': 0.5, 'fitting': 0.5}"
poststratified,{'cluster': 1.0}
cluster,"{'multistage': 0.25, 'sampling': 0.25, 'analysis': 0.25, 'testing': 0.25}"
multistage,"{'sampling': 0.5, 'cluster': 0.5}"
completely,"{'randomized': 0.5, 'observed': 0.5}"
randomized,"{'complete': 0.25, 'block': 0.25, 'binary': 0.25, 'heaps': 0.25}"
block,"{'designs': 0.6, 'split': 0.2, 'stream': 0.2}"
latin,"{'squares': 0.6666666666666666, 'square': 0.3333333333333333}"
splitplot,{'fractional': 1.0}
fractional,"{'factorial': 0.3333333333333333, 'replication': 0.3333333333333333, 'cascading': 0.3333333333333333}"
response,"{'surface': 0.6666666666666666, 'measures': 0.3333333333333333}"
size,{'power': 1.0}
simultaneous,{'inference': 1.0}
detrending,{'autoregressive': 1.0}
autoregressive,{'moving': 1.0}
arma,{'models': 1.0}
stationarity,{'seasonality': 1.0}
seasonality,{'state': 1.0}
state,"{'space': 0.5, 'spaces': 0.5}"
lagged,{'regression': 1.0}
input,{'random': 1.0}
coefficient,{'models': 1.0}
secant,{'bisection': 1.0}
bisection,{'condition': 1.0}
condition,"{'number': 0.5, 'lax': 0.5}"
gaussseidel,{'gaussjacobi': 1.0}
gaussjacobi,{'sor': 1.0}
sor,{'fixed': 1.0}
interpolation,{'polynomial': 1.0}
modelling,"{'mathematical': 0.08333333333333333, 'partial': 0.08333333333333333, 'manifold': 0.08333333333333333, 'analysis': 0.08333333333333333, 'simulation': 0.16666666666666666, 'discrete': 0.08333333333333333, '2d': 0.08333333333333333, 'techniques': 0.08333333333333333, 'development': 0.08333333333333333, 'whole': 0.08333333333333333, 'research': 0.08333333333333333}"
come,{'various': 1.0}
banach,"{'emphasis': 0.25, 'hilbert': 0.5, 'spaces': 0.25}"
hilbert,"{'spaces': 0.5, 'basis': 0.3, 'nullstellensatz': 0.2}"
compact,{'operators': 1.0}
unbounded,{'operators': 1.0}
lebesgue,{'measure': 1.0}
lebesgueradonnikodym,{'theorem': 1.0}
lpspaces,"{None: 0.5, 'selected': 0.5}"
bounded,{'linear': 1.0}
pdes,"{'elementary': 0.16666666666666666, 'method': 0.3333333333333333, 'linear': 0.16666666666666666, 'wave': 0.16666666666666666, 'reaction': 0.16666666666666666}"
maximum,"{'principles': 0.1111111111111111, 'flows': 0.1111111111111111, 'likelihood': 0.5555555555555556, 'posteriori': 0.1111111111111111, 'clique': 0.1111111111111111}"
elliptic,"{'equations': 0.25, 'curves': 0.25, 'partial': 0.25, 'curve': 0.25}"
variational,"{'methods': 0.6666666666666666, 'formulation': 0.3333333333333333}"
heat,{'wave': 1.0}
wave,{'equations': 1.0}
noetherian,"{'artinian': 0.6666666666666666, 'rings': 0.3333333333333333}"
artinian,{'modules': 1.0}
vanishing,{'ideals': 1.0}
nullstellensatz,"{'localization': 0.4, 'algebraic': 0.4, 'consequences': 0.2}"
localization,"{'rings': 0.75, 'mobile': 0.25}"
tensor,"{'product': 0.6, 'fields': 0.2, 'analysis': 0.2}"
algebras,"{'semisimple': 0.25, None: 0.125, 'characters': 0.125, 'hilberts': 0.125, 'krull': 0.125, 'field': 0.125, 'ccs': 0.125}"
semisimple,"{'rings': 0.6666666666666666, 'finite': 0.3333333333333333}"
schur’s,{'lemma': 1.0}
jacobson,{'density': 1.0}
density,"{'theorem': 0.5, 'matrix': 0.25, 'estimation': 0.25}"
artinwedderburn,{'theorem': 1.0}
short,{'exact': 1.0}
exact,"{'sequences': 0.6666666666666666, 'string': 0.3333333333333333}"
injective,{'modules': 1.0}
flat,{'modules': 1.0}
solvable,{'nilpotent': 1.0}
nilpotent,{'semisimple': 1.0}
dimensional,"{'lie': 0.5, 'multidimensional': 0.5}"
lie,"{'algebras': 0.3333333333333333, 'correspondence': 0.3333333333333333, 'groups': 0.3333333333333333}"
class,"{'equation': 0.6666666666666666, 'cluster': 0.3333333333333333}"
sylow,{'theorems': 1.0}
derived,{'series': 1.0}
jordanholder,{'theorem': 1.0}
minimal,{'polynomials': 1.0}
closure,{'separable': 1.0}
ring,"{'extensions': 0.5, 'topological': 0.25, 'integral': 0.25}"
galois,"{'groups': 0.5, 'theory': 0.5}"
cyclotomic,{'field': 1.0}
map,"{'lie': 0.5, 'maximum': 0.5}"
correspondence,{'homomorphisms': 1.0}
coverings,{'closed': 1.0}
closed,"{'subgroups': 0.3333333333333333, 'fields': 0.6666666666666666}"
cartan,{'subgroups': 1.0}
homogeneous,{'spaces': 1.0}
topological,"{'spaces': 0.5, 'theory': 0.25, 'space': 0.25}"
topologies,{'countability': 1.0}
metrisation,{None: 1.0}
commutative,"{'algebra': 0.6666666666666666, 'ring': 0.3333333333333333}"
hilberts,{'nullstellensatz': 1.0}
zariski,{'topology': 1.0}
varieties,"{'algebraically': 0.4, 'complex': 0.4, 'morphisms': 0.2}"
algebraically,{'closed': 1.0}
genus,{'divisors': 1.0}
divisors,{'line': 1.0}
bundles,{'riemannroch': 1.0}
riemannroch,{'theorem': 1.0}
bézouts,{'theorem': 1.0}
differentiable,{'structures': 1.0}
covering,{'spaces': 1.0}
homology,"{'via': 0.5, 'functor': 0.5}"
eilenbergsteenrod,{'axioms': 1.0}
functor,"{None: 0.5, 'course': 0.5}"
nonstandard,{'analysis': 1.0}
recursive,"{'functions': 0.6666666666666666, 'programs': 0.3333333333333333}"
philosophy,{'mathematics': 1.0}
modular,"{'forms': 0.3333333333333333, 'objectoriented': 0.3333333333333333, 'arithmetic': 0.3333333333333333}"
cumulative,{'distribution': 1.0}
extension,{'probability': 1.0}
borelcantelli,{'lemmas': 1.0}
lemmas,{'convergence': 1.0}
identically,{'distributed': 1.0}
distributed,"{'sequences': 0.0625, 'systems': 0.0625, 'networks': 0.03125, 'multidatabases': 0.03125, 'algorithms': 0.0625, 'data': 0.0625, 'generative': 0.03125, 'databases': 0.09375, 'manufacturing': 0.03125, 'simulation': 0.0625, 'interactive': 0.03125, 'webbased': 0.03125, 'agent': 0.03125, 'collaborative': 0.03125, 'cognition': 0.03125, 'open': 0.03125, 'agents': 0.03125, 'environment': 0.03125, 'settings': 0.03125, 'transaction': 0.03125, 'multidatabase': 0.03125, 'concurrency': 0.0625, 'operating': 0.03125, 'file': 0.03125}"
characteristic,{'functions': 1.0}
sufficiency,"{'efficiency': 0.6666666666666666, 'factorization': 0.3333333333333333}"
neymanpearson,"{'paradigm': 0.6666666666666666, 'theory': 0.3333333333333333}"
paradigm,{'likelihood': 1.0}
ratio,"{'tests': 0.4, 'chisquare': 0.2, 'score': 0.2, 'regression': 0.2}"
3175,{None: 1.0}
relativity,{'theory': 1.0}
characters,{'irreducible': 1.0}
irreducible,{'representations': 1.0}
induced,{'representations': 1.0}
paths,"{'cycles': 0.5, 'minimum': 0.25, 'chromatic': 0.25}"
connectivity,{'euler': 1.0}
euler,{'tours': 1.0}
tours,{'hamilton': 1.0}
hamilton,{'cycles': 1.0}
edge,{'colouring': 1.0}
colouring,"{'independent': 0.5, 'planar': 0.5}"
cliques,{'vertex': 1.0}
vertex,{'colouring': 1.0}
inclusion,{'exclusion': 1.0}
exclusion,{'generating': 1.0}
partitions,"{'integers': 0.5, 'rooted': 0.5}"
polyas,{'theory': 1.0}
steiner,{'triple': 1.0}
posets,{'lattices': 1.0}
lattices,{None: 1.0}
markov,"{'processes': 0.375, 'chains': 0.125, 'decision': 0.125, 'systems': 0.125, 'random': 0.125, 'models': 0.125}"
discretetime,{'continuoustime': 1.0}
continuoustime,{'markov': 1.0}
hidden,"{'markov': 0.6666666666666666, 'line': 0.3333333333333333}"
signal,{'processing': 1.0}
actuarial,{'sciences': 1.0}
martingales,"{'stopping': 0.3333333333333333, 'introduction': 0.3333333333333333, 'stochastic': 0.3333333333333333}"
stopping,"{'times': 0.5, 'course': 0.5}"
snell,{'envelope': 1.0}
envelope,{'interest': 1.0}
markovitz,{'portfolio': 1.0}
brownian,{'motion': 1.0}
motion,"{'blackscholes': 0.25, 'course': 0.25, 'continuous': 0.25, 'capture': 0.25}"
blackscholes,{'formula': 1.0}
european,{'options': 1.0}
machines,"{'reproducing': 0.3333333333333333, 'halting': 0.3333333333333333, 'online': 0.3333333333333333}"
reproducing,{'kernel': 1.0}
vc,{'theory': 1.0}
